FlightDate,OriginCityName,DestCityName,CRSDepTime,DepTime,DepDelayMinutes,WeatherDelay,Distance,ArrDelayMinutes,OriginCityName_clean,station_id,city_name,date,season,avg_temp_c,min_temp_c,max_temp_c,precipitation_mm,snow_depth_mm,avg_wind_dir_deg,avg_wind_speed_kmh,peak_wind_gust_kmh,avg_sea_level_pres_hpa,sunshine_total_min,city_name_clean,Month,has_weather_data,is_severe_delay,is_heavy_precipitation,DayOfWeek,IsWeekend,DelayCategory,Distance_scaled,avg_temp_c_scaled,precipitation_mm_scaled,avg_wind_speed_kmh_scaled,WeatherCondition,TemperatureCategory
2022-08-24,"Philadelphia, PA","Watertown, NY",1355,1350.0,0.0,0.0,287.0,0.0,philadelphia,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,2,0,OnTime,-0.8437025565568695,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-04-03,"Dallas/Fort Worth, TX","Billings, MT",1050,1045.0,0.0,0.0,1081.0,0.0,dallas/fort worth,,,,,16.6,,,0.0,,,11.9,,,,,4,0,0,0,5,1,OnTime,0.5184559919710068,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-06-07,"Dallas/Fort Worth, TX","Orlando, FL",1628,1626.0,0.0,0.0,985.0,0.0,dallas/fort worth,,,,,16.6,,,0.0,,,11.9,,,,,6,0,0,0,6,1,OnTime,0.35376175940340465,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-11-10,"Boise, ID","Denver, CO",1630,1635.0,5.0,0.0,649.0,0.0,boise,72681,Boise,2022-11-10,Autumn,-2.4,-6.6,2.2,0.0,0.0,39.0,8.3,,1028.4,,boise,11,1,0,0,3,0,Minor,-0.222668054583203,-3.6379082257724082,-0.1538199655217408,-1.3325387271001983,,Extreme Cold
2022-03-31,"Washington, DC","Wilmington, NC",1627,1825.0,118.0,0.0,319.0,144.0,washington,72405,Washington,2022-03-31,Spring,16.2,10.6,23.9,0.0,0.0,181.0,27.4,,1003.9,,washington,3,1,0,0,3,0,Severe,-0.7888044790343355,-0.037054459996461585,-0.1538199655217408,5.353599202413336,,Mild
2019-12-31,"Newark, NJ","Seattle, WA",645,646.0,1.0,0.0,2402.0,0.0,newark,,,,,16.6,,,0.0,,,11.9,,,,,12,0,0,0,1,0,Minor,2.7847172546981156,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-08-12,"Salt Lake City, UT","Colorado Springs, CO",2055,2050.0,0.0,0.0,411.0,0.0,salt lake city,72572,Salt Lake City,2021-08-12,Summer,27.4,18.9,36.1,0.0,0.0,167.0,9.4,,1011.9,,salt lake city,8,1,0,0,3,0,OnTime,-0.63097250615705,2.13120157100841,-0.1538199655217408,-0.9474731918926126,,Warm
2019-07-09,"Las Vegas, NV","Los Angeles, CA",500,455.0,0.0,0.0,236.0,0.0,las vegas,,,,,16.6,,,0.0,,,11.9,,,,,7,0,0,0,1,0,OnTime,-0.9311963676084082,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-07-10,"Nashville, TN","Chicago, IL",1015,1010.0,0.0,0.0,409.0,0.0,nashville,72327,Nashville,2019-07-10,Summer,28.7,23.3,33.9,0.3,0.0,,6.1,,1015.0,,nashville,7,1,0,0,2,0,OnTime,-0.6344036360022084,2.382874146035761,-0.08215835079783095,-2.1026697975153703,Dry,Warm
2019-09-17,"Atlanta, GA","Milwaukee, WI",1926,1920.0,0.0,0.0,669.0,0.0,atlanta,72219,Atlanta,2019-09-17,Autumn,29.9,23.3,36.7,5.3,0.0,315.0,10.4,,1014.6,,atlanta,9,1,0,0,1,0,OnTime,-0.1883567561316192,2.6151872922148542,1.1122018946006664,-0.5974136144311709,Moderate Rain,Warm
2020-12-01,"Honolulu, HI","Hilo, HI",640,633.0,0.0,0.0,216.0,0.0,honolulu,91182,Honolulu,2020-12-01,Winter,23.4,18.9,28.9,0.0,,1.0,10.1,,1016.1,,honolulu,12,1,0,0,1,0,OnTime,-0.9655076660599919,1.3568244170780983,-0.1538199655217408,-0.7024314876696036,,Warm
2020-02-12,"Oakland, CA","Lihue, HI",900,906.0,6.0,0.0,2457.0,0.0,oakland,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,2,0,Minor,2.8790733254399714,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2023-01-22,"Philadelphia, PA","Los Angeles, CA",1558,1550.0,0.0,0.0,2402.0,0.0,philadelphia,,,,,16.6,,,0.0,,,11.9,,,,,1,0,0,0,6,1,OnTime,2.7847172546981156,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-07-30,"Las Vegas, NV","Springfield, MO",1539,1736.0,117.0,0.0,1209.0,119.0,las vegas,,,,,16.6,,,0.0,,,11.9,,,,,7,0,0,0,0,0,Severe,0.738048302061143,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-12-04,"Dayton, OH","Chicago, IL",1121,1110.0,0.0,0.0,240.0,0.0,dayton,,,,,16.6,,,0.0,,,11.9,,,,,12,0,0,0,2,0,OnTime,-0.9243341079180915,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-01-01,"Hartford, CT","Washington, DC",1945,1941.0,0.0,0.0,326.0,0.0,hartford,72508,Hartford,2020-01-01,Winter,1.9,0.0,3.9,0.0,30.0,270.0,14.4,,1005.0,,hartford,1,1,0,0,2,0,OnTime,-0.7767955245762812,-2.805452785297324,-0.1538199655217408,0.8028246954145954,,Cold
2020-11-19,"Denver, CO","Atlanta, GA",610,601.0,0.0,0.0,1199.0,0.0,denver,72469,Denver,2020-11-19,Autumn,10.6,2.8,22.8,0.0,0.0,321.0,12.1,,1014.3,,denver,11,1,0,0,3,0,OnTime,0.7208926528353512,-1.1211824754988973,-0.1538199655217408,-0.002312332746720453,,Mild
2019-09-23,"Sacramento, CA","Denver, CO",625,623.0,0.0,0.0,909.0,0.0,sacramento,72483,Sacramento,2019-09-23,Autumn,22.5,13.9,33.3,0.0,0.0,,14.0,,1012.9,,sacramento,9,1,0,0,0,0,OnTime,0.22337882528738626,1.1825895574437786,-0.1538199655217408,0.6628008644300187,,Warm
2019-09-25,"Seattle, WA","Bellingham, WA",1425,1420.0,0.0,0.0,93.0,0.0,seattle,,,,,16.6,,,0.0,,,11.9,,,,,9,0,0,0,2,0,OnTime,-1.1765221515372324,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2023-01-10,"Dallas/Fort Worth, TX","College Station/Bryan, TX",2049,2056.0,7.0,0.0,164.0,0.0,dallas/fort worth,,,,,16.6,,,0.0,,,11.9,,,,,1,0,0,0,1,0,Minor,-1.0547170420341099,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-08-14,"Fayetteville, AR","Miami, FL",700,719.0,19.0,0.0,1099.0,38.0,fayetteville,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,5,1,Moderate,0.5493361605774322,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-08-22,"St. Petersburg, FL","Asheville, NC",2158,2144.0,0.0,0.0,519.0,0.0,st. petersburg,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,6,1,OnTime,-0.4456914945184976,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-01-14,"Los Angeles, CA","Kona, HI",1715,1702.0,0.0,0.0,2504.0,0.0,los angeles,,,,,16.6,,,0.0,,,11.9,,,,,1,0,0,0,6,1,OnTime,2.959704876801193,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-11-02,"Dallas/Fort Worth, TX","Houston, TX",1445,1448.0,3.0,0.0,247.0,0.0,dallas/fort worth,,,,,16.6,,,0.0,,,11.9,,,,,11,0,0,0,5,1,Minor,-0.9123251534600371,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-07-18,"Knoxville, TN","Washington, DC",917,916.0,0.0,0.0,437.0,0.0,knoxville,,,,,16.6,,,0.0,,,11.9,,,,,7,0,0,0,2,0,OnTime,-0.5863678181699912,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-07-29,"San Francisco, CA","Santa Ana, CA",1815,1910.0,55.0,0.0,372.0,57.0,san francisco,,,,,16.6,,,0.0,,,11.9,,,,,7,0,0,0,0,0,Moderate,-0.6978795381376385,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-03-30,"Memphis, TN","Phoenix, AZ",730,729.0,0.0,0.0,1264.0,0.0,memphis,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,4,0,OnTime,0.8324043728029985,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-09-15,"New York, NY","Fort Lauderdale, FL",1100,1057.0,0.0,0.0,1069.0,0.0,new york,,,,,16.6,,,0.0,,,11.9,,,,,9,0,0,0,2,0,OnTime,0.49786921290005653,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-10-11,"Tucson, AZ","Dallas/Fort Worth, TX",1338,1348.0,10.0,0.0,813.0,0.0,tucson,,,,,16.6,,,0.0,,,11.9,,,,,10,0,0,0,0,0,Minor,0.058684592719784066,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2023-03-24,"Denver, CO","Nashville, TN",540,539.0,0.0,0.0,1014.0,0.0,denver,72469,Denver,2023-03-24,Spring,2.7,-3.3,10.6,0.0,0.0,301.0,10.0,,1010.6,,denver,3,1,0,0,4,0,OnTime,0.4035131421582011,-2.650577354511262,-0.1538199655217408,-0.7374374454157477,,Cold
2019-07-30,"Washington, DC","Norfolk, VA",855,854.0,0.0,0.0,142.0,0.0,washington,72405,Washington,2019-07-30,Summer,29.4,24.4,35.0,0.0,0.0,186.0,16.2,,1015.6,,washington,7,1,0,0,1,0,OnTime,-1.092459470330852,2.518390147973565,-0.1538199655217408,1.43293193484519,,Warm
2023-04-28,"Kansas City, MO","St. Louis, MO",1615,1620.0,5.0,0.0,237.0,0.0,kansas city,,,,,16.6,,,0.0,,,11.9,,,,,4,0,0,0,4,0,Minor,-0.929480802685829,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-08-23,"Houston, TX","Santa Ana, CA",2008,2001.0,0.0,0.0,1346.0,0.0,houston,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,1,0,OnTime,0.973080696454492,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-03-20,"Bristol/Johnson City/Kingsport, TN","Atlanta, GA",605,601.0,0.0,0.0,227.0,0.0,bristol/johnson city/kingsport,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,4,0,OnTime,-0.9466364519116209,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-12-09,"Salt Lake City, UT","Phoenix, AZ",1719,1715.0,0.0,0.0,507.0,0.0,salt lake city,72572,Salt Lake City,2019-12-09,Winter,4.0,-0.5,6.1,0.0,0.0,342.0,8.6,,1020.1,,salt lake city,12,1,0,0,0,0,OnTime,-0.4662782735894479,-2.3989047794839107,-0.1538199655217408,-1.2275208538617661,,Cold
2019-11-21,"Seattle, WA","Palm Springs, CA",1350,1346.0,0.0,0.0,987.0,0.0,seattle,,,,,16.6,,,0.0,,,11.9,,,,,11,0,0,0,3,0,OnTime,0.357192889248563,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-06-03,"Portland, OR","Las Vegas, NV",1156,1146.0,0.0,0.0,763.0,0.0,portland,,,,,16.6,,,0.0,,,11.9,,,,,6,0,0,0,3,0,OnTime,-0.027093653409175404,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-08-20,"Charlotte, NC","Chicago, IL",1640,1642.0,2.0,0.0,599.0,0.0,charlotte,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,4,0,Minor,-0.30844630071216245,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-01-08,"Chicago, IL","Portland, ME",1930,1926.0,0.0,0.0,900.0,0.0,chicago,,,,,16.6,,,0.0,,,11.9,,,,,1,0,0,0,2,0,OnTime,0.20793874098417353,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-12-01,"Boise, ID","San Francisco, CA",1245,1235.0,0.0,0.0,522.0,0.0,boise,72681,Boise,2022-12-01,Winter,4.7,-3.8,7.8,2.8,0.0,93.0,12.6,,1004.1,,boise,12,1,0,0,3,0,OnTime,-0.44054479975076005,-2.263388777546106,0.5150217719014177,0.17271745598400035,Light Rain,Cold
2022-06-22,"Denver, CO","Minneapolis, MN",720,717.0,0.0,0.0,680.0,0.0,denver,72469,Denver,2022-06-22,Summer,20.6,10.0,25.6,0.0,0.0,140.0,14.1,,1019.5,,denver,6,1,0,0,2,0,OnTime,-0.1694855419832481,0.8147604093268811,-0.1538199655217408,0.6978068221761627,,Warm
2022-10-05,"Atlanta, GA","Columbus, MS",2101,2109.0,8.0,0.0,241.0,0.0,atlanta,72219,Atlanta,2022-10-05,Autumn,17.9,11.1,26.1,0.0,0.0,327.0,12.2,,1017.7,,atlanta,10,1,0,0,2,0,Minor,-0.9226185429955123,0.2920558304239205,-0.1538199655217408,0.03269362499942358,,Mild
2023-03-01,"New York, NY","San Francisco, CA",2000,1956.0,0.0,0.0,2586.0,0.0,new york,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,2,0,OnTime,3.1003812004526865,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-09-06,"Salt Lake City, UT","Chicago, IL",1550,1551.0,1.0,0.0,1250.0,0.0,salt lake city,72572,Salt Lake City,2021-09-06,Autumn,24.8,16.7,33.9,0.0,0.0,142.0,10.4,,1015.0,,salt lake city,9,1,0,0,0,0,Minor,0.8083864638868898,1.6278564209537076,-0.1538199655217408,-0.5974136144311709,,Warm
2019-11-06,"Phoenix, AZ","Austin, TX",540,534.0,0.0,0.0,872.0,0.0,phoenix,72278,Phoenix,2019-11-06,Autumn,24.1,17.8,30.0,0.0,0.0,204.0,7.6,,1011.0,,phoenix,11,1,0,0,2,0,OnTime,0.15990292315195623,1.4923404190159033,-0.1538199655217408,-1.5775804313232076,,Warm
2020-10-01,"Dallas/Fort Worth, TX","Detroit, MI",1415,1413.0,0.0,0.0,986.0,0.0,dallas/fort worth,,,,,16.6,,,0.0,,,11.9,,,,,10,0,0,0,3,0,OnTime,0.35547732432598383,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-08-03,"Fort Lauderdale, FL","Los Angeles, CA",710,659.0,0.0,0.0,2343.0,0.0,fort lauderdale,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,5,1,OnTime,2.6834989242659435,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-03-30,"Greensboro/High Point, NC","Newark, NJ",1630,1620.0,0.0,0.0,445.0,0.0,greensboro/high point,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,5,1,OnTime,-0.5726432987893576,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-10-10,"Las Vegas, NV","Chicago, IL",1914,1909.0,0.0,0.0,1514.0,0.0,las vegas,,,,,16.6,,,0.0,,,11.9,,,,,10,0,0,0,6,1,OnTime,1.2612956034477958,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-04-24,"Ontario, CA","Dallas/Fort Worth, TX",1451,1456.0,5.0,0.0,1188.0,0.0,ontario,,,,,16.6,,,0.0,,,11.9,,,,,4,0,0,0,6,1,Minor,0.7020214386869801,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-04-14,"Denver, CO","Eagle, CO",2022,2019.0,0.0,0.0,120.0,0.0,denver,72469,Denver,2019-04-14,Spring,8.3,-1.7,8.3,0.5,0.0,228.0,18.6,,1006.7,,denver,4,1,0,0,6,1,OnTime,-1.1302018986275941,-1.5664493390088259,-0.03438394098189105,2.2730749207526504,Dry,Cold
2021-12-08,"Washington, DC","Providence, RI",640,654.0,14.0,0.0,356.0,0.0,washington,72405,Washington,2021-12-08,Winter,4.0,2.8,7.2,0.0,0.0,17.0,10.8,,1017.1,,washington,12,1,0,0,2,0,Minor,-0.7253285768989055,-2.3989047794839107,-0.1538199655217408,-0.45738978344659414,,Cold
2020-03-21,"Albuquerque, NM","Chicago, IL",706,656.0,0.0,0.0,1118.0,0.0,albuquerque,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,5,1,OnTime,0.5819318941064369,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-02-18,"Orlando, FL","Raleigh/Durham, NC",1000,952.0,0.0,0.0,534.0,0.0,orlando,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,3,0,OnTime,-0.41995802067980975,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-01-20,"Denver, CO","Cedar Rapids/Iowa City, IA",2020,2009.0,0.0,0.0,692.0,0.0,denver,72469,Denver,2019-01-20,Winter,4.6,-6.7,9.4,0.0,0.0,190.0,13.0,,1015.6,,denver,1,1,0,0,6,1,OnTime,-0.14889876291229784,-2.282748206394364,-0.1538199655217408,0.3127412869685771,,Cold
2021-12-17,"Minneapolis, MN","New York, NY",1940,1940.0,0.0,0.0,1029.0,0.0,minneapolis,,,,,16.6,,,0.0,,,11.9,,,,,12,0,0,0,4,0,OnTime,0.42924661599688896,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-07-16,"Atlanta, GA","Fort Lauderdale, FL",1529,1529.0,0.0,0.0,581.0,0.0,atlanta,72219,Atlanta,2022-07-16,Summer,26.9,21.7,32.2,0.0,0.0,175.0,6.1,,1018.0,,atlanta,7,1,0,0,5,1,OnTime,-0.33932646931858784,2.0344044267671206,-0.1538199655217408,-2.1026697975153703,,Warm
2019-09-19,"Harrisburg, PA","Chicago, IL",1745,1743.0,0.0,0.0,594.0,0.0,harrisburg,72511,Harrisburg,2019-09-19,Autumn,17.3,10.6,23.3,0.0,,,6.5,,1026.7,,harrisburg,9,1,0,0,3,0,OnTime,-0.3170241253250584,0.17589925733437425,-0.1538199655217408,-1.9626459665307934,,Mild
2023-02-09,"Atlanta, GA","Madison, WI",2244,2241.0,0.0,0.0,707.0,0.0,atlanta,72219,Atlanta,2023-02-09,Winter,17.6,11.7,20.6,0.0,0.0,201.0,15.5,,1019.6,,atlanta,2,1,0,0,3,0,OnTime,-0.12316528907361,0.23397754387914774,-0.1538199655217408,1.187890230622181,,Mild
2018-03-19,"San Francisco, CA","Las Vegas, NV",1045,1110.0,25.0,0.0,414.0,17.0,san francisco,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,0,0,Moderate,-0.6258258113893125,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-08-02,"Chicago, IL","Detroit, MI",830,923.0,53.0,0.0,235.0,41.0,chicago,,,,,16.6,,,0.0,,,11.9,,,,,8,0,0,0,4,0,Moderate,-0.9329119325309874,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-07-25,"Dallas/Fort Worth, TX","Gulfport/Biloxi, MS",2220,2216.0,0.0,0.0,500.0,0.0,dallas/fort worth,,,,,16.6,,,0.0,,,11.9,,,,,7,0,0,0,3,0,OnTime,-0.47828722804750223,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-07-01,"Denver, CO","Hartford, CT",1755,1913.0,78.0,59.0,1671.0,62.0,denver,72469,Denver,2021-07-01,Summer,20.2,16.1,27.8,2.8,0.0,111.0,12.2,,1015.9,,denver,7,1,0,0,3,0,Severe,1.5306392962927284,0.7373226939338496,0.5150217719014177,0.03269362499942358,Light Rain,Warm
2019-03-30,"Washington, DC","Miami, FL",1532,1534.0,2.0,0.0,919.0,0.0,washington,72405,Washington,2019-03-30,Spring,17.1,11.1,26.1,0.0,0.0,166.0,15.5,,1014.0,,washington,3,1,0,0,5,1,Minor,0.24053447451317814,0.13718039963785883,-0.1538199655217408,1.187890230622181,,Mild
2019-06-07,"New Orleans, LA","Houston, TX",600,556.0,0.0,0.0,302.0,0.0,new orleans,,,,,16.6,,,0.0,,,11.9,,,,,6,0,0,0,4,0,OnTime,-0.8179690827181817,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-05-19,"Boston, MA","Houston, TX",1455,1441.0,0.0,0.0,1597.0,0.0,boston,72509,Boston,2020-05-19,Spring,10.3,8.3,12.8,0.0,,44.0,19.8,,1027.2,,boston,5,1,0,0,1,0,OnTime,1.4036874920218685,-1.1792607620436704,-0.1538199655217408,2.6931464137063803,,Mild
2019-07-07,"Nashville, TN","Kansas City, MO",830,826.0,0.0,0.0,491.0,0.0,nashville,72327,Nashville,2019-07-07,Summer,26.8,23.9,33.9,9.7,0.0,293.0,6.8,,1013.4,,nashville,7,1,0,0,6,1,OnTime,-0.49372731235071493,2.015044997918863,2.1632389105513443,-1.857628093292361,Moderate Rain,Warm
2022-07-29,"Tucson, AZ","Dallas/Fort Worth, TX",928,1241.0,193.0,0.0,813.0,183.0,tucson,,,,,16.6,,,0.0,,,11.9,,,,,7,0,1,0,4,0,Severe,0.058684592719784066,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-12-16,"San Antonio, TX","Houston, TX",1905,1900.0,0.0,0.0,191.0,0.0,san antonio,,,,,16.6,,,0.0,,,11.9,,,,,12,0,0,0,3,0,OnTime,-1.0083967891244716,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-01-28,"Salt Lake City, UT","Sacramento, CA",1135,1131.0,0.0,0.0,532.0,0.0,salt lake city,72572,Salt Lake City,2018-01-28,Winter,6.3,3.9,12.8,0.0,0.0,,6.5,,1033.3,,salt lake city,1,1,0,0,6,1,OnTime,-0.42338915052496817,-1.9536379159739814,-0.1538199655217408,-1.9626459665307934,,Cold
2018-12-15,"San Diego, CA","Oakland, CA",1250,1249.0,0.0,0.0,446.0,0.0,san diego,,,,,16.6,,,0.0,,,11.9,,,,,12,0,0,0,5,1,OnTime,-0.5709277338667784,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2020-02-03,"Houston, TX","Oklahoma City, OK",1940,1935.0,0.0,0.0,395.0,0.0,houston,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,0,0,OnTime,-0.6584215449183171,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-11-09,"Raleigh/Durham, NC","San Francisco, CA",641,639.0,0.0,0.0,2400.0,0.0,raleigh/durham,,,,,16.6,,,0.0,,,11.9,,,,,11,0,0,0,4,0,OnTime,2.7812861248529575,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-02-08,"Chicago, IL","Salt Lake City, UT",1415,1413.0,0.0,0.0,1250.0,46.0,chicago,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,0,0,OnTime,0.8083864638868898,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2023-03-06,"Omaha, NE","Minneapolis, MN",1750,1746.0,0.0,0.0,282.0,0.0,omaha,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,0,0,OnTime,-0.8522803811697655,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-02-01,"Houston, TX","Atlanta, GA",925,921.0,0.0,0.0,696.0,0.0,houston,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,1,0,OnTime,-0.14203650322198108,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-05-17,"Seattle, WA","Las Vegas, NV",1955,1947.0,0.0,0.0,867.0,0.0,seattle,,,,,16.6,,,0.0,,,11.9,,,,,5,0,0,0,0,0,OnTime,0.1513250985390603,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-09-10,"Phoenix, AZ","Denver, CO",1500,1456.0,0.0,0.0,602.0,0.0,phoenix,72278,Phoenix,2019-09-10,Autumn,33.0,28.3,37.8,0.0,0.0,224.0,17.3,,1006.5,,phoenix,9,1,0,0,1,0,OnTime,-0.3032996059444249,3.2153295865108453,-0.1538199655217408,1.8179974700527763,,Hot
2022-02-10,"New York, NY","Nashville, TN",625,616.0,0.0,0.0,764.0,0.0,new york,,,,,16.6,,,0.0,,,11.9,,,,,2,0,0,0,3,0,OnTime,-0.025378088486596215,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2021-11-15,"Fayetteville, AR","Minneapolis, MN",1708,1703.0,0.0,0.0,596.0,0.0,fayetteville,,,,,16.6,,,0.0,,,11.9,,,,,11,0,0,0,0,0,OnTime,-0.31359299547990005,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-03-11,"Chicago, IL","Minneapolis, MN",1750,1756.0,6.0,0.0,349.0,0.0,chicago,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,6,1,Minor,-0.7373375313569598,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-11-04,"Los Angeles, CA","Bend/Redmond, OR",2049,2048.0,0.0,0.0,726.0,0.0,los angeles,,,,,16.6,,,0.0,,,11.9,,,,,11,0,0,0,0,0,OnTime,-0.09056955554460541,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-06-21,"Austin, TX","Tampa, FL",1500,1505.0,5.0,0.0,928.0,0.0,austin,72254,Austin,2018-06-21,Summer,28.1,23.3,34.4,0.0,0.0,,5.8,,,,austin,6,1,0,0,3,0,Minor,0.25597455881639086,2.266717572946215,-0.1538199655217408,-2.2076876707538027,,Warm
2019-12-08,"Atlanta, GA","Chicago, IL",2249,2247.0,0.0,0.0,606.0,0.0,atlanta,72219,Atlanta,2019-12-08,Winter,11.6,8.3,13.9,0.0,0.0,105.0,19.1,,1024.8,,atlanta,12,1,0,0,6,1,OnTime,-0.2964373462541081,-0.9275881870163194,-0.1538199655217408,2.4481047094833714,,Mild
2022-06-04,"Trenton, NJ","West Palm Beach/Palm Beach, FL",1015,1027.0,12.0,0.0,985.0,58.0,trenton,72408,Trenton,2022-06-04,Summer,23.8,17.8,30.0,0.0,0.0,318.0,10.4,,1011.8,,trenton,6,1,0,0,5,1,Minor,0.35376175940340465,1.43426213247113,-0.1538199655217408,-0.5974136144311709,,Warm
2019-03-20,"Minneapolis, MN","Boston, MA",1258,1301.0,3.0,0.0,1124.0,0.0,minneapolis,,,,,16.6,,,0.0,,,11.9,,,,,3,0,0,0,2,0,Minor,0.592225283641912,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2022-01-14,"Detroit, MI","Memphis, TN",1512,1509.0,0.0,0.0,610.0,0.0,detroit,,,,,16.6,,,0.0,,,11.9,,,,,1,0,0,0,4,0,OnTime,-0.2895750865637914,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2018-12-20,"Newark, NJ","Manchester, NH",2145,159.0,254.0,0.0,209.0,248.0,newark,,,,,16.6,,,0.0,,,11.9,,,,,12,0,1,0,3,0,Severe,-0.9775166205180463,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
2019-02-20,"Denver, CO","North Platte, NE",2025,2020.0,0.0,0.0,228.0,0.0,denver,72469,Denver,2019-02-20,Winter,-7.7,-13.3,-6.7,0.0,0.0,212.0,13.6,,1008.4,,denver,2,1,0,0,2,0,OnTime,-0.9449208869890418,-4.663957954730071,-0.1538199655217408,0.5227770334454419,,Extreme Cold
2021-10-16,"Newark, NJ","Greensboro/High Point, NC",1440,1441.0,1.0,0.0,445.0,0.0,newark,,,,,16.6,,,0.0,,,11.9,,,,,10,0,0,0,5,1,Minor,-0.5726432987893576,0.04038325539656994,-0.1538199655217408,-0.07232424823900853,,Mild
